"","category","rt","categoryCorrect","timeStart","memory","memoryCorrect","stim.old","x","y","z","w","trial.num","stim","workerId","condition","round"
"1633","A",5025,TRUE,1415203880533,"old",TRUE,TRUE,1,0,1,0,1,"1010","AEZ4FTIL56C8O","ms","07"
"1634","B",2958,NA,1415203886316,"old",FALSE,FALSE,0,1,0,0,2,"0100","AEZ4FTIL56C8O","ms","07"
"1635","B",4414,NA,1415203890029,"old",FALSE,FALSE,0,0,1,0,3,"0010","AEZ4FTIL56C8O","ms","07"
"1636","B",3714,NA,1415203895209,"old",FALSE,FALSE,1,0,0,0,4,"1000","AEZ4FTIL56C8O","ms","07"
"1637","B",2859,TRUE,1415203899688,"old",TRUE,TRUE,0,1,1,0,5,"0110","AEZ4FTIL56C8O","ms","07"
"1638","A",3186,NA,1415203903305,"old",FALSE,FALSE,0,1,0,1,6,"0101","AEZ4FTIL56C8O","ms","07"
"1639","A",2971,TRUE,1415203907251,"old",TRUE,TRUE,1,0,1,1,7,"1011","AEZ4FTIL56C8O","ms","07"
"1640","B",3398,TRUE,1415203910979,"old",TRUE,TRUE,0,0,0,1,8,"0001","AEZ4FTIL56C8O","ms","07"
"1641","A",2256,TRUE,1415203915129,"old",TRUE,TRUE,1,1,0,1,9,"1101","AEZ4FTIL56C8O","ms","07"
"1642","B",2518,TRUE,1415203918140,"old",TRUE,TRUE,1,1,0,0,10,"1100","AEZ4FTIL56C8O","ms","07"
"1643","A",2578,TRUE,1415203921432,"old",TRUE,TRUE,0,1,1,1,11,"0111","AEZ4FTIL56C8O","ms","07"
"1644","B",8552,NA,1415203924770,"old",FALSE,FALSE,1,0,0,1,12,"1001","AEZ4FTIL56C8O","ms","07"
"1645","A",2263,NA,1415203934083,"old",FALSE,FALSE,1,1,1,1,13,"1111","AEZ4FTIL56C8O","ms","07"
"1646","A",2296,NA,1415203937109,"old",FALSE,FALSE,0,0,1,1,14,"0011","AEZ4FTIL56C8O","ms","07"
"1647","A",2639,TRUE,1415203940166,"old",TRUE,TRUE,1,1,1,0,15,"1110","AEZ4FTIL56C8O","ms","07"
"1648","B",1983,TRUE,1415203943568,"old",TRUE,TRUE,0,0,0,0,16,"0000","AEZ4FTIL56C8O","ms","07"
"1649","B",6752,TRUE,1415294892724,"old",TRUE,TRUE,0,0,0,0,1,"0000","A2A5BJV0UA4QKO","ms","07"
"1650","A",2639,TRUE,1415294900227,"old",TRUE,TRUE,1,0,1,1,2,"1011","A2A5BJV0UA4QKO","ms","07"
"1651","B",2790,NA,1415294903617,"old",FALSE,FALSE,0,0,1,0,3,"0010","A2A5BJV0UA4QKO","ms","07"
"1652","A",2352,NA,1415294907159,"old",FALSE,FALSE,1,1,1,1,4,"1111","A2A5BJV0UA4QKO","ms","07"
"1653","A",5913,FALSE,1415294910262,"old",TRUE,TRUE,0,0,0,1,5,"0001","A2A5BJV0UA4QKO","ms","07"
"1654","B",3753,NA,1415294916926,"old",FALSE,FALSE,1,0,0,1,6,"1001","A2A5BJV0UA4QKO","ms","07"
"1655","B",2668,NA,1415294921429,"old",FALSE,FALSE,0,0,1,1,7,"0011","A2A5BJV0UA4QKO","ms","07"
"1656","A",2937,TRUE,1415294924848,"old",TRUE,TRUE,1,0,1,0,8,"1010","A2A5BJV0UA4QKO","ms","07"
"1657","B",3306,FALSE,1415294928535,"old",TRUE,TRUE,0,1,1,1,9,"0111","A2A5BJV0UA4QKO","ms","07"
"1658","B",14418,NA,1415294932592,"old",FALSE,FALSE,0,1,0,1,10,"0101","A2A5BJV0UA4QKO","ms","07"
"1659","B",3418,NA,1415294947760,"new",TRUE,FALSE,0,1,0,0,11,"0100","A2A5BJV0UA4QKO","ms","07"
"1660","B",2436,TRUE,1415294951928,"old",TRUE,TRUE,1,1,0,0,12,"1100","A2A5BJV0UA4QKO","ms","07"
"1661","B",2358,TRUE,1415294955114,"old",TRUE,TRUE,0,1,1,0,13,"0110","A2A5BJV0UA4QKO","ms","07"
"1662","B",2275,NA,1415294958223,"old",FALSE,FALSE,1,0,0,0,14,"1000","A2A5BJV0UA4QKO","ms","07"
"1663","B",2685,FALSE,1415294961249,"old",TRUE,TRUE,1,1,0,1,15,"1101","A2A5BJV0UA4QKO","ms","07"
"1664","A",2042,TRUE,1415294964684,"old",TRUE,TRUE,1,1,1,0,16,"1110","A2A5BJV0UA4QKO","ms","07"
"1665","A",6037,NA,1415287355121,"old",FALSE,FALSE,1,1,1,1,1,"1111","A2WGP2Y7CWVIGC","ms","07"
"1666","B",7610,TRUE,1415287361928,"old",TRUE,TRUE,0,0,0,1,2,"0001","A2WGP2Y7CWVIGC","ms","07"
"1667","B",3862,NA,1415287370309,"old",FALSE,FALSE,0,1,0,1,3,"0101","A2WGP2Y7CWVIGC","ms","07"
"1668","A",4099,TRUE,1415287374927,"old",TRUE,TRUE,1,0,1,1,4,"1011","A2WGP2Y7CWVIGC","ms","07"
"1669","A",4945,TRUE,1415287379793,"old",TRUE,TRUE,1,0,1,0,5,"1010","A2WGP2Y7CWVIGC","ms","07"
"1670","B",5328,NA,1415287385494,"old",FALSE,FALSE,1,0,0,0,6,"1000","A2WGP2Y7CWVIGC","ms","07"
"1671","A",5702,NA,1415287391594,"old",FALSE,FALSE,1,0,0,1,7,"1001","A2WGP2Y7CWVIGC","ms","07"
"1672","B",4158,NA,1415287398061,"old",FALSE,FALSE,0,0,1,0,8,"0010","A2WGP2Y7CWVIGC","ms","07"
"1673","B",2060,TRUE,1415287402977,"old",TRUE,TRUE,0,1,1,0,9,"0110","A2WGP2Y7CWVIGC","ms","07"
"1674","A",6245,TRUE,1415287405810,"old",TRUE,TRUE,1,1,0,1,10,"1101","A2WGP2Y7CWVIGC","ms","07"
"1675","B",7748,TRUE,1415287412827,"old",TRUE,TRUE,0,0,0,0,11,"0000","A2WGP2Y7CWVIGC","ms","07"
"1676","A",3728,NA,1415287421345,"old",FALSE,FALSE,0,0,1,1,12,"0011","A2WGP2Y7CWVIGC","ms","07"
"1677","B",3243,NA,1415287425829,"old",FALSE,FALSE,0,1,0,0,13,"0100","A2WGP2Y7CWVIGC","ms","07"
"1678","B",3196,TRUE,1415287429844,"old",TRUE,TRUE,1,1,0,0,14,"1100","A2WGP2Y7CWVIGC","ms","07"
"1679","A",3025,TRUE,1415287433811,"old",TRUE,TRUE,0,1,1,1,15,"0111","A2WGP2Y7CWVIGC","ms","07"
"1680","A",2379,TRUE,1415287437595,"old",TRUE,TRUE,1,1,1,0,16,"1110","A2WGP2Y7CWVIGC","ms","07"
"1681","B",4066,TRUE,1415296202637,"old",TRUE,TRUE,1,0,1,0,1,"1010","A3BXZOIFOIJ8WT","opt-total","07"
"1682","A",2050,NA,1415296207455,"old",FALSE,FALSE,0,1,1,1,2,"0111","A3BXZOIFOIJ8WT","opt-total","07"
"1683","B",4700,NA,1415296210256,"new",TRUE,FALSE,0,0,0,0,3,"0000","A3BXZOIFOIJ8WT","opt-total","07"
"1684","A",3184,NA,1415296215707,"old",FALSE,FALSE,1,0,1,1,4,"1011","A3BXZOIFOIJ8WT","opt-total","07"
"1685","B",2972,NA,1415296219642,"old",FALSE,FALSE,0,0,1,0,5,"0010","A3BXZOIFOIJ8WT","opt-total","07"
"1686","A",2855,TRUE,1415296223366,"old",TRUE,TRUE,0,0,1,1,6,"0011","A3BXZOIFOIJ8WT","opt-total","07"
"1687","B",2451,TRUE,1415296226974,"old",TRUE,TRUE,0,1,1,0,7,"0110","A3BXZOIFOIJ8WT","opt-total","07"
"1688","B",1990,TRUE,1415296230176,"old",TRUE,TRUE,0,1,0,0,8,"0100","A3BXZOIFOIJ8WT","opt-total","07"
"1689","A",1722,TRUE,1415296232918,"old",TRUE,TRUE,1,1,1,0,9,"1110","A3BXZOIFOIJ8WT","opt-total","07"
"1690","A",1862,NA,1415296235391,"old",FALSE,FALSE,0,1,0,1,10,"0101","A3BXZOIFOIJ8WT","opt-total","07"
"1691","A",2511,NA,1415296238006,"old",FALSE,FALSE,1,1,0,1,11,"1101","A3BXZOIFOIJ8WT","opt-total","07"
"1692","A",4201,NA,1415296241270,"new",TRUE,FALSE,1,0,0,1,12,"1001","A3BXZOIFOIJ8WT","opt-total","07"
"1693","A",2064,TRUE,1415296246223,"old",TRUE,TRUE,1,1,1,1,13,"1111","A3BXZOIFOIJ8WT","opt-total","07"
"1694","A",1776,FALSE,1415296249039,"old",TRUE,TRUE,1,0,0,0,14,"1000","A3BXZOIFOIJ8WT","opt-total","07"
"1695","A",2062,TRUE,1415296251568,"old",TRUE,TRUE,0,0,0,1,15,"0001","A3BXZOIFOIJ8WT","opt-total","07"
"1696","A",1968,TRUE,1415296254382,"old",TRUE,TRUE,1,1,0,0,16,"1100","A3BXZOIFOIJ8WT","opt-total","07"
"1697","A",5089,TRUE,1415205896581,"old",TRUE,TRUE,1,0,1,1,1,"1011","A3CIUPLZ6614U2","ms","07"
"1698","A",9446,NA,1415205902422,"old",FALSE,FALSE,1,1,1,1,2,"1111","A3CIUPLZ6614U2","ms","07"
"1699","A",8185,NA,1415205912620,"new",TRUE,FALSE,1,0,0,1,3,"1001","A3CIUPLZ6614U2","ms","07"
"1700","A",5964,TRUE,1415205921557,"old",TRUE,TRUE,1,1,1,0,4,"1110","A3CIUPLZ6614U2","ms","07"
"1701","A",3695,TRUE,1415205928274,"old",TRUE,TRUE,1,0,1,0,5,"1010","A3CIUPLZ6614U2","ms","07"
"1702","B",8174,NA,1415205932722,"old",FALSE,FALSE,0,0,1,0,6,"0010","A3CIUPLZ6614U2","ms","07"
"1703","A",4813,TRUE,1415205941649,"old",TRUE,TRUE,0,1,1,1,7,"0111","A3CIUPLZ6614U2","ms","07"
"1704","B",4022,TRUE,1415205947214,"old",TRUE,TRUE,0,0,0,0,8,"0000","A3CIUPLZ6614U2","ms","07"
"1705","B",6565,NA,1415205951988,"new",TRUE,FALSE,0,1,0,0,9,"0100","A3CIUPLZ6614U2","ms","07"
"1706","B",4188,TRUE,1415205959306,"old",TRUE,TRUE,0,1,1,0,10,"0110","A3CIUPLZ6614U2","ms","07"
"1707","B",6157,TRUE,1415205964246,"old",TRUE,TRUE,1,1,0,0,11,"1100","A3CIUPLZ6614U2","ms","07"
"1708","A",2794,TRUE,1415205971155,"old",TRUE,TRUE,1,1,0,1,12,"1101","A3CIUPLZ6614U2","ms","07"
"1709","B",8906,NA,1415205974702,"old",FALSE,FALSE,1,0,0,0,13,"1000","A3CIUPLZ6614U2","ms","07"
"1710","B",5349,NA,1415205984361,"old",FALSE,FALSE,0,1,0,1,14,"0101","A3CIUPLZ6614U2","ms","07"
"1711","B",4579,NA,1415205990462,"old",FALSE,FALSE,0,0,1,1,15,"0011","A3CIUPLZ6614U2","ms","07"
"1712","B",5354,TRUE,1415205995793,"old",TRUE,TRUE,0,0,0,1,16,"0001","A3CIUPLZ6614U2","ms","07"
"1713","B",8006,TRUE,1415215779237,"old",TRUE,TRUE,1,0,1,0,1,"1010","A1W9HHRKSUM956","opt-total","07"
"1714","A",4552,NA,1415215787994,"old",FALSE,FALSE,1,0,1,1,2,"1011","A1W9HHRKSUM956","opt-total","07"
"1715","A",2802,TRUE,1415215793297,"old",TRUE,TRUE,1,1,1,1,3,"1111","A1W9HHRKSUM956","opt-total","07"
"1716","A",4721,NA,1415215796850,"old",FALSE,FALSE,1,1,0,1,4,"1101","A1W9HHRKSUM956","opt-total","07"
"1717","B",3203,NA,1415215802321,"old",FALSE,FALSE,0,0,1,0,5,"0010","A1W9HHRKSUM956","opt-total","07"
"1718","A",4030,TRUE,1415215806276,"old",TRUE,TRUE,1,1,1,0,6,"1110","A1W9HHRKSUM956","opt-total","07"
"1719","A",3705,TRUE,1415215811058,"old",TRUE,TRUE,1,1,0,0,7,"1100","A1W9HHRKSUM956","opt-total","07"
"1720","B",2354,TRUE,1415215815516,"old",TRUE,TRUE,0,1,0,0,8,"0100","A1W9HHRKSUM956","opt-total","07"
"1721","B",2645,TRUE,1415215818622,"old",TRUE,TRUE,0,1,1,0,9,"0110","A1W9HHRKSUM956","opt-total","07"
"1722","B",4146,TRUE,1415215822017,"old",TRUE,TRUE,1,0,0,0,10,"1000","A1W9HHRKSUM956","opt-total","07"
"1723","A",3302,TRUE,1415215826915,"old",TRUE,TRUE,0,0,0,1,11,"0001","A1W9HHRKSUM956","opt-total","07"
"1724","B",2826,NA,1415215830969,"old",FALSE,FALSE,0,0,0,0,12,"0000","A1W9HHRKSUM956","opt-total","07"
"1725","B",7286,NA,1415215834547,"old",FALSE,FALSE,1,0,0,1,13,"1001","A1W9HHRKSUM956","opt-total","07"
"1726","A",2945,TRUE,1415215842585,"old",TRUE,TRUE,0,0,1,1,14,"0011","A1W9HHRKSUM956","opt-total","07"
"1727","A",3344,NA,1415215846281,"old",FALSE,FALSE,0,1,0,1,15,"0101","A1W9HHRKSUM956","opt-total","07"
"1728","A",2402,NA,1415215850376,"old",FALSE,FALSE,0,1,1,1,16,"0111","A1W9HHRKSUM956","opt-total","07"
"1729","B",4709,TRUE,1415292718890,"old",TRUE,TRUE,0,1,0,0,1,"0100","A2P6VK1US8OTC5","opt-total","07"
"1730","A",4505,TRUE,1415292724746,"old",TRUE,TRUE,1,1,0,0,2,"1100","A2P6VK1US8OTC5","opt-total","07"
"1731","A",1742,TRUE,1415292730019,"old",TRUE,TRUE,0,0,0,1,3,"0001","A2P6VK1US8OTC5","opt-total","07"
"1732","B",1862,TRUE,1415292732522,"old",TRUE,TRUE,1,0,0,0,4,"1000","A2P6VK1US8OTC5","opt-total","07"
"1733","B",3661,TRUE,1415292735147,"old",TRUE,TRUE,0,1,1,0,5,"0110","A2P6VK1US8OTC5","opt-total","07"
"1734","A",1725,NA,1415292739556,"old",FALSE,FALSE,0,1,1,1,6,"0111","A2P6VK1US8OTC5","opt-total","07"
"1735","A",1537,NA,1415292742039,"old",FALSE,FALSE,0,1,0,1,7,"0101","A2P6VK1US8OTC5","opt-total","07"
"1736","A",1695,NA,1415292744329,"old",FALSE,FALSE,0,0,0,0,8,"0000","A2P6VK1US8OTC5","opt-total","07"
"1737","A",1508,TRUE,1415292746788,"old",TRUE,TRUE,0,0,1,1,9,"0011","A2P6VK1US8OTC5","opt-total","07"
"1738","B",1553,TRUE,1415292749063,"old",TRUE,TRUE,1,0,1,0,10,"1010","A2P6VK1US8OTC5","opt-total","07"
"1739","A",1548,NA,1415292751372,"old",FALSE,FALSE,0,0,1,0,11,"0010","A2P6VK1US8OTC5","opt-total","07"
"1740","A",1504,TRUE,1415292753688,"old",TRUE,TRUE,1,1,1,1,12,"1111","A2P6VK1US8OTC5","opt-total","07"
"1741","A",1504,NA,1415292755936,"old",FALSE,FALSE,1,0,1,1,13,"1011","A2P6VK1US8OTC5","opt-total","07"
"1742","A",1498,TRUE,1415292758191,"old",TRUE,TRUE,1,1,1,0,14,"1110","A2P6VK1US8OTC5","opt-total","07"
"1743","A",1408,NA,1415292760440,"old",FALSE,FALSE,1,1,0,1,15,"1101","A2P6VK1US8OTC5","opt-total","07"
"1744","A",1556,NA,1415292762612,"old",FALSE,FALSE,1,0,0,1,16,"1001","A2P6VK1US8OTC5","opt-total","07"
"1745","A",8471,NA,1415218480222,"new",TRUE,FALSE,1,0,0,0,1,"1000","A5KRNRW5B5UMA","ms","07"
"1746","A",4968,TRUE,1415218489444,"old",TRUE,TRUE,1,0,1,0,2,"1010","A5KRNRW5B5UMA","ms","07"
"1747","A",5192,NA,1415218495172,"old",FALSE,FALSE,1,0,0,1,3,"1001","A5KRNRW5B5UMA","ms","07"
"1748","B",3916,FALSE,1415218501118,"old",TRUE,TRUE,0,1,1,1,4,"0111","A5KRNRW5B5UMA","ms","07"
"1749","A",3377,TRUE,1415218505798,"old",TRUE,TRUE,1,1,1,0,5,"1110","A5KRNRW5B5UMA","ms","07"
"1750","A",3721,TRUE,1415218509931,"old",TRUE,TRUE,1,0,1,1,6,"1011","A5KRNRW5B5UMA","ms","07"
"1751","A",5137,FALSE,1415218514405,"old",TRUE,TRUE,1,1,0,0,7,"1100","A5KRNRW5B5UMA","ms","07"
"1752","B",5076,NA,1415218520302,"old",FALSE,FALSE,0,0,1,0,8,"0010","A5KRNRW5B5UMA","ms","07"
"1753","B",4097,FALSE,1415218526139,"old",TRUE,TRUE,1,1,0,1,9,"1101","A5KRNRW5B5UMA","ms","07"
"1754","A",3479,FALSE,1415218530991,"old",TRUE,TRUE,0,0,0,1,10,"0001","A5KRNRW5B5UMA","ms","07"
"1755","A",2793,FALSE,1415218535230,"old",TRUE,TRUE,0,0,0,0,11,"0000","A5KRNRW5B5UMA","ms","07"
"1756","B",2818,NA,1415218538779,"old",FALSE,FALSE,0,1,0,1,12,"0101","A5KRNRW5B5UMA","ms","07"
"1757","A",3301,NA,1415218542349,"old",FALSE,FALSE,1,1,1,1,13,"1111","A5KRNRW5B5UMA","ms","07"
"1758","A",3270,FALSE,1415218546418,"old",TRUE,TRUE,0,1,1,0,14,"0110","A5KRNRW5B5UMA","ms","07"
"1759","A",3349,NA,1415218550440,"old",FALSE,FALSE,0,1,0,0,15,"0100","A5KRNRW5B5UMA","ms","07"
"1760","B",3854,NA,1415218554541,"old",FALSE,FALSE,0,0,1,1,16,"0011","A5KRNRW5B5UMA","ms","07"
"1761","A",5791,NA,1415203194718,"old",FALSE,FALSE,1,1,1,1,1,"1111","A2YNQG5GOYP1CO","ms","07"
"1762","B",5466,TRUE,1415203201267,"old",TRUE,TRUE,1,1,0,0,2,"1100","A2YNQG5GOYP1CO","ms","07"
"1763","B",13860,NA,1415203207497,"old",FALSE,FALSE,0,1,0,0,3,"0100","A2YNQG5GOYP1CO","ms","07"
"1764","A",3504,TRUE,1415203222117,"old",TRUE,TRUE,1,0,1,1,4,"1011","A2YNQG5GOYP1CO","ms","07"
"1765","B",5133,NA,1415203226376,"old",FALSE,FALSE,1,0,0,1,5,"1001","A2YNQG5GOYP1CO","ms","07"
"1766","B",2108,FALSE,1415203232273,"old",TRUE,TRUE,1,1,0,1,6,"1101","A2YNQG5GOYP1CO","ms","07"
"1767","A",3774,TRUE,1415203235143,"old",TRUE,TRUE,1,0,1,0,7,"1010","A2YNQG5GOYP1CO","ms","07"
"1768","B",6732,TRUE,1415203239673,"old",TRUE,TRUE,0,0,0,1,8,"0001","A2YNQG5GOYP1CO","ms","07"
"1769","B",3072,NA,1415203247157,"old",FALSE,FALSE,0,0,1,1,9,"0011","A2YNQG5GOYP1CO","ms","07"
"1770","B",4463,NA,1415203250998,"old",FALSE,FALSE,1,0,0,0,10,"1000","A2YNQG5GOYP1CO","ms","07"
"1771","B",2037,NA,1415203256224,"old",FALSE,FALSE,0,1,0,1,11,"0101","A2YNQG5GOYP1CO","ms","07"
"1772","B",2299,TRUE,1415203259018,"old",TRUE,TRUE,0,0,0,0,12,"0000","A2YNQG5GOYP1CO","ms","07"
"1773","B",3399,FALSE,1415203262078,"old",TRUE,TRUE,0,1,1,1,13,"0111","A2YNQG5GOYP1CO","ms","07"
"1774","A",1847,TRUE,1415203266246,"old",TRUE,TRUE,1,1,1,0,14,"1110","A2YNQG5GOYP1CO","ms","07"
"1775","B",2074,NA,1415203268851,"old",FALSE,FALSE,0,0,1,0,15,"0010","A2YNQG5GOYP1CO","ms","07"
"1776","B",2331,TRUE,1415203271682,"old",TRUE,TRUE,0,1,1,0,16,"0110","A2YNQG5GOYP1CO","ms","07"
"1777","A",4393,TRUE,1415289393869,"old",TRUE,TRUE,1,0,1,0,1,"1010","A3TB3KKMGTQ52P","ms","07"
"1778","B",4346,TRUE,1415289399022,"old",TRUE,TRUE,0,0,0,1,2,"0001","A3TB3KKMGTQ52P","ms","07"
"1779","B",6066,NA,1415289404135,"old",FALSE,FALSE,0,0,1,1,3,"0011","A3TB3KKMGTQ52P","ms","07"
"1780","B",4423,FALSE,1415289410958,"new",FALSE,TRUE,0,1,1,1,4,"0111","A3TB3KKMGTQ52P","ms","07"
"1781","B",3633,TRUE,1415289416141,"new",FALSE,TRUE,0,1,1,0,5,"0110","A3TB3KKMGTQ52P","ms","07"
"1782","B",3657,NA,1415289420544,"old",FALSE,FALSE,0,0,1,0,6,"0010","A3TB3KKMGTQ52P","ms","07"
"1783","B",2416,TRUE,1415289424961,"old",TRUE,TRUE,0,0,0,0,7,"0000","A3TB3KKMGTQ52P","ms","07"
"1784","A",2770,TRUE,1415289428133,"old",TRUE,TRUE,1,0,1,1,8,"1011","A3TB3KKMGTQ52P","ms","07"
"1785","A",2543,TRUE,1415289431660,"old",TRUE,TRUE,1,1,0,1,9,"1101","A3TB3KKMGTQ52P","ms","07"
"1786","B",3358,NA,1415289434963,"old",FALSE,FALSE,0,1,0,1,10,"0101","A3TB3KKMGTQ52P","ms","07"
"1787","A",2623,NA,1415289439081,"old",FALSE,FALSE,0,1,0,0,11,"0100","A3TB3KKMGTQ52P","ms","07"
"1788","A",3550,NA,1415289442449,"old",FALSE,FALSE,1,0,0,0,12,"1000","A3TB3KKMGTQ52P","ms","07"
"1789","A",5363,TRUE,1415289446759,"new",FALSE,TRUE,1,1,1,0,13,"1110","A3TB3KKMGTQ52P","ms","07"
"1790","A",4138,FALSE,1415289452889,"old",TRUE,TRUE,1,1,0,0,14,"1100","A3TB3KKMGTQ52P","ms","07"
"1791","A",4482,NA,1415289457790,"old",FALSE,FALSE,1,0,0,1,15,"1001","A3TB3KKMGTQ52P","ms","07"
"1792","A",2616,NA,1415289463026,"old",FALSE,FALSE,1,1,1,1,16,"1111","A3TB3KKMGTQ52P","ms","07"
"1793","A",4695,TRUE,1415292944082,"old",TRUE,TRUE,0,1,1,1,1,"0111","AKC1L4IW6DG7Z","ms","07"
"1794","A",2999,NA,1415292949534,"old",FALSE,FALSE,1,0,0,0,2,"1000","AKC1L4IW6DG7Z","ms","07"
"1795","A",2440,TRUE,1415292953294,"old",TRUE,TRUE,1,0,1,0,3,"1010","AKC1L4IW6DG7Z","ms","07"
"1796","B",2793,TRUE,1415292956494,"old",TRUE,TRUE,1,1,0,0,4,"1100","AKC1L4IW6DG7Z","ms","07"
"1797","A",2331,TRUE,1415292960044,"old",TRUE,TRUE,1,0,1,1,5,"1011","AKC1L4IW6DG7Z","ms","07"
"1798","B",2873,NA,1415292963133,"old",FALSE,FALSE,0,0,1,1,6,"0011","AKC1L4IW6DG7Z","ms","07"
"1799","A",2426,NA,1415292966763,"old",FALSE,FALSE,0,0,1,0,7,"0010","AKC1L4IW6DG7Z","ms","07"
"1800","A",2046,TRUE,1415292969943,"old",TRUE,TRUE,1,1,0,1,8,"1101","AKC1L4IW6DG7Z","ms","07"
"1801","A",2126,FALSE,1415292972743,"old",TRUE,TRUE,0,1,1,0,9,"0110","AKC1L4IW6DG7Z","ms","07"
"1802","B",1422,TRUE,1415292975623,"old",TRUE,TRUE,0,0,0,0,10,"0000","AKC1L4IW6DG7Z","ms","07"
"1803","A",2330,TRUE,1415292977803,"old",TRUE,TRUE,1,1,1,0,11,"1110","AKC1L4IW6DG7Z","ms","07"
"1804","B",1441,TRUE,1415292980892,"old",TRUE,TRUE,0,0,0,1,12,"0001","AKC1L4IW6DG7Z","ms","07"
"1805","A",1506,NA,1415292983092,"old",FALSE,FALSE,1,0,0,1,13,"1001","AKC1L4IW6DG7Z","ms","07"
"1806","B",4665,NA,1415292985356,"new",TRUE,FALSE,0,1,0,1,14,"0101","AKC1L4IW6DG7Z","ms","07"
"1807","A",2290,NA,1415292990788,"old",FALSE,FALSE,1,1,1,1,15,"1111","AKC1L4IW6DG7Z","ms","07"
"1808","B",2147,NA,1415292993841,"new",TRUE,FALSE,0,1,0,0,16,"0100","AKC1L4IW6DG7Z","ms","07"
"1809","B",5266,NA,1415293661114,"old",FALSE,FALSE,0,1,0,0,1,"0100","AQIRBIW11DAM1","ms","07"
"1810","A",1455,FALSE,1415293667144,"old",TRUE,TRUE,0,0,0,1,2,"0001","AQIRBIW11DAM1","ms","07"
"1811","B",2358,FALSE,1415293669355,"old",TRUE,TRUE,1,1,1,0,3,"1110","AQIRBIW11DAM1","ms","07"
"1812","B",1661,NA,1415293672469,"old",FALSE,FALSE,1,0,0,0,4,"1000","AQIRBIW11DAM1","ms","07"
"1813","B",1947,FALSE,1415293674881,"new",FALSE,TRUE,0,1,1,1,5,"0111","AQIRBIW11DAM1","ms","07"
"1814","B",2177,TRUE,1415293677586,"old",TRUE,TRUE,0,1,1,0,6,"0110","AQIRBIW11DAM1","ms","07"
"1815","B",1306,FALSE,1415293680522,"old",TRUE,TRUE,1,0,1,0,7,"1010","AQIRBIW11DAM1","ms","07"
"1816","A",4061,NA,1415293682586,"old",FALSE,FALSE,0,1,0,1,8,"0101","AQIRBIW11DAM1","ms","07"
"1817","B",1508,NA,1415293687405,"old",FALSE,FALSE,0,0,1,0,9,"0010","AQIRBIW11DAM1","ms","07"
"1818","B",1609,TRUE,1415293689670,"old",TRUE,TRUE,1,1,0,0,10,"1100","AQIRBIW11DAM1","ms","07"
"1819","A",2484,TRUE,1415293692029,"new",FALSE,TRUE,1,0,1,1,11,"1011","AQIRBIW11DAM1","ms","07"
"1820","B",1914,TRUE,1415293695265,"old",TRUE,TRUE,0,0,0,0,12,"0000","AQIRBIW11DAM1","ms","07"
"1821","B",1407,NA,1415293697941,"old",FALSE,FALSE,1,1,1,1,13,"1111","AQIRBIW11DAM1","ms","07"
"1822","A",1515,NA,1415293700113,"old",FALSE,FALSE,0,0,1,1,14,"0011","AQIRBIW11DAM1","ms","07"
"1823","B",1487,NA,1415293702378,"old",FALSE,FALSE,1,0,0,1,15,"1001","AQIRBIW11DAM1","ms","07"
"1824","A",1528,TRUE,1415293704618,"old",TRUE,TRUE,1,1,0,1,16,"1101","AQIRBIW11DAM1","ms","07"
"1825","B",3859,TRUE,1415207828639,"old",TRUE,TRUE,0,0,0,1,1,"0001","A3H9PXHKC9MKUN","ms","07"
"1826","B",3158,TRUE,1415207833270,"old",TRUE,TRUE,0,1,1,0,2,"0110","A3H9PXHKC9MKUN","ms","07"
"1827","A",2278,TRUE,1415207837184,"old",TRUE,TRUE,1,0,1,0,3,"1010","A3H9PXHKC9MKUN","ms","07"
"1828","B",3212,NA,1415207840227,"old",FALSE,FALSE,0,0,1,0,4,"0010","A3H9PXHKC9MKUN","ms","07"
"1829","B",1654,NA,1415207844200,"old",FALSE,FALSE,0,1,0,0,5,"0100","A3H9PXHKC9MKUN","ms","07"
"1830","B",1493,TRUE,1415207846620,"old",TRUE,TRUE,0,0,0,0,6,"0000","A3H9PXHKC9MKUN","ms","07"
"1831","B",3155,NA,1415207848878,"new",TRUE,FALSE,0,1,0,1,7,"0101","A3H9PXHKC9MKUN","ms","07"
"1832","A",1382,TRUE,1415207852797,"old",TRUE,TRUE,1,1,1,0,8,"1110","A3H9PXHKC9MKUN","ms","07"
"1833","A",2489,NA,1415207854941,"old",FALSE,FALSE,1,0,0,0,9,"1000","A3H9PXHKC9MKUN","ms","07"
"1834","B",2269,FALSE,1415207858194,"new",FALSE,TRUE,0,1,1,1,10,"0111","A3H9PXHKC9MKUN","ms","07"
"1835","B",2459,NA,1415207861220,"new",TRUE,FALSE,1,1,1,1,11,"1111","A3H9PXHKC9MKUN","ms","07"
"1836","A",1525,NA,1415207864433,"old",FALSE,FALSE,1,0,0,1,12,"1001","A3H9PXHKC9MKUN","ms","07"
"1837","A",2024,TRUE,1415207866723,"old",TRUE,TRUE,1,1,0,1,13,"1101","A3H9PXHKC9MKUN","ms","07"
"1838","B",1908,NA,1415207869505,"new",TRUE,FALSE,0,0,1,1,14,"0011","A3H9PXHKC9MKUN","ms","07"
"1839","A",1554,TRUE,1415207872167,"old",TRUE,TRUE,1,0,1,1,15,"1011","A3H9PXHKC9MKUN","ms","07"
